category,score,path,relative_to_project,size_mb,suffix
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0119.npy,data/processed/lung_masks/coronacases_006_slice_0119.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0082.npy,data/processed/lung_masks/coronacases_002_slice_0082.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0143.npy,data/processed/lung_masks/coronacases_002_slice_0143.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_010_slice_0252.npy,data/processed/lung_masks/coronacases_010_slice_0252.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_009_slice_0085.npy,data/processed/lung_masks/coronacases_009_slice_0085.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0169.npy,data/processed/lung_masks/coronacases_006_slice_0169.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0231.npy,data/processed/lung_masks/coronacases_008_slice_0231.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0265.npy,data/processed/lung_masks/coronacases_005_slice_0265.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0103.npy,data/processed/lung_masks/radiopaedia_10_slice_0103.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_001_slice_0191.npy,data/processed/lung_masks/coronacases_001_slice_0191.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_40_slice_0020.npy,data/processed/lung_masks/radiopaedia_40_slice_0020.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0070.npy,data/processed/lung_masks/coronacases_006_slice_0070.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0032.npy,data/processed/lung_masks/coronacases_004_slice_0032.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0153.npy,data/processed/lung_masks/coronacases_008_slice_0153.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_003_slice_0059.npy,data/processed/lung_masks/coronacases_003_slice_0059.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0061.npy,data/processed/lung_masks/radiopaedia_10_slice_0061.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_7_slice_0015.npy,data/processed/lung_masks/radiopaedia_7_slice_0015.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0253.npy,data/processed/lung_masks/coronacases_005_slice_0253.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0190.npy,data/processed/lung_masks/coronacases_004_slice_0190.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0381.npy,data/processed/lung_masks/radiopaedia_10_slice_0381.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_010_slice_0093.npy,data/processed/lung_masks/coronacases_010_slice_0093.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_7_slice_0002.npy,data/processed/lung_masks/radiopaedia_7_slice_0002.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0165.npy,data/processed/lung_masks/radiopaedia_10_slice_0165.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_009_slice_0146.npy,data/processed/lung_masks/coronacases_009_slice_0146.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0216.npy,data/processed/lung_masks/coronacases_004_slice_0216.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_36_slice_0002.npy,data/processed/lung_masks/radiopaedia_36_slice_0002.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0241.npy,data/processed/lung_masks/radiopaedia_10_slice_0241.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0250.npy,data/processed/lung_masks/coronacases_005_slice_0250.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0175.npy,data/processed/lung_masks/coronacases_006_slice_0175.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_009_slice_0140.npy,data/processed/lung_masks/coronacases_009_slice_0140.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_14_slice_0021.npy,data/processed/lung_masks/radiopaedia_14_slice_0021.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_001_slice_0165.npy,data/processed/lung_masks/coronacases_001_slice_0165.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0199.npy,data/processed/lung_masks/coronacases_005_slice_0199.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0194.npy,data/processed/lung_masks/coronacases_005_slice_0194.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0107.npy,data/processed/lung_masks/radiopaedia_10_slice_0107.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0246.npy,data/processed/lung_masks/radiopaedia_10_slice_0246.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0135.npy,data/processed/lung_masks/coronacases_004_slice_0135.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0278.npy,data/processed/lung_masks/coronacases_005_slice_0278.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0205.npy,data/processed/lung_masks/coronacases_007_slice_0205.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_40_slice_0037.npy,data/processed/lung_masks/radiopaedia_40_slice_0037.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0060.npy,data/processed/lung_masks/coronacases_006_slice_0060.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0074.npy,data/processed/lung_masks/radiopaedia_10_slice_0074.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_009_slice_0209.npy,data/processed/lung_masks/coronacases_009_slice_0209.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_001_slice_0192.npy,data/processed/lung_masks/coronacases_001_slice_0192.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_7_slice_0034.npy,data/processed/lung_masks/radiopaedia_7_slice_0034.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_003_slice_0161.npy,data/processed/lung_masks/coronacases_003_slice_0161.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_009_slice_0199.npy,data/processed/lung_masks/coronacases_009_slice_0199.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_7_slice_0040.npy,data/processed/lung_masks/radiopaedia_7_slice_0040.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_001_slice_0129.npy,data/processed/lung_masks/coronacases_001_slice_0129.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0039.npy,data/processed/lung_masks/coronacases_004_slice_0039.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_010_slice_0160.npy,data/processed/lung_masks/coronacases_010_slice_0160.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0025.npy,data/processed/lung_masks/coronacases_006_slice_0025.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0095.npy,data/processed/lung_masks/coronacases_002_slice_0095.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0144.npy,data/processed/lung_masks/coronacases_006_slice_0144.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_009_slice_0027.npy,data/processed/lung_masks/coronacases_009_slice_0027.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0103.npy,data/processed/lung_masks/coronacases_007_slice_0103.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0233.npy,data/processed/lung_masks/coronacases_008_slice_0233.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_14_slice_0014.npy,data/processed/lung_masks/radiopaedia_14_slice_0014.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0271.npy,data/processed/lung_masks/coronacases_005_slice_0271.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_009_slice_0041.npy,data/processed/lung_masks/coronacases_009_slice_0041.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0043.npy,data/processed/lung_masks/coronacases_004_slice_0043.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0075.npy,data/processed/lung_masks/coronacases_005_slice_0075.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_7_slice_0032.npy,data/processed/lung_masks/radiopaedia_7_slice_0032.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0199.npy,data/processed/lung_masks/coronacases_004_slice_0199.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_4_slice_0021.npy,data/processed/lung_masks/radiopaedia_4_slice_0021.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0186.npy,data/processed/lung_masks/radiopaedia_10_slice_0186.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0240.npy,data/processed/lung_masks/coronacases_008_slice_0240.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0304.npy,data/processed/lung_masks/radiopaedia_10_slice_0304.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0181.npy,data/processed/lung_masks/coronacases_005_slice_0181.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0296.npy,data/processed/lung_masks/radiopaedia_10_slice_0296.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_4_slice_0030.npy,data/processed/lung_masks/radiopaedia_4_slice_0030.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0221.npy,data/processed/lung_masks/coronacases_004_slice_0221.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_001_slice_0131.npy,data/processed/lung_masks/coronacases_001_slice_0131.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_001_slice_0115.npy,data/processed/lung_masks/coronacases_001_slice_0115.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0083.npy,data/processed/lung_masks/coronacases_002_slice_0083.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0193.npy,data/processed/lung_masks/coronacases_008_slice_0193.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0149.npy,data/processed/lung_masks/radiopaedia_10_slice_0149.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0090.npy,data/processed/lung_masks/coronacases_005_slice_0090.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_006_slice_0046.npy,data/processed/lung_masks/coronacases_006_slice_0046.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0118.npy,data/processed/lung_masks/coronacases_008_slice_0118.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0114.npy,data/processed/lung_masks/coronacases_004_slice_0114.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_36_slice_0012.npy,data/processed/lung_masks/radiopaedia_36_slice_0012.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0205.npy,data/processed/lung_masks/coronacases_008_slice_0205.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_004_slice_0224.npy,data/processed/lung_masks/coronacases_004_slice_0224.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_005_slice_0018.npy,data/processed/lung_masks/coronacases_005_slice_0018.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_29_slice_0005.npy,data/processed/lung_masks/radiopaedia_29_slice_0005.npy,0.063,.npy
